k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,scenario,signal_real,economics_viable
0.25,0.05,6789,1243,21,-0.007364854912358227,0.007061983330345434,-1.0428876093081882,-0.021206342239835276,0.006476632415118824,0.7697746354396818,0.7756665193695684,-0.03778170570039774,-0.030416850788039462,0.0436,-0.08138170570039774,-0.07401685078803946,-0.007364854912358227,-0.007364854912358227,-0.16891869065041804,,60,ALL,primary,B,C_high_slip,False,False
0.25,0.05,6789,1243,21,-0.007364854912358227,0.007061983330345434,-1.0428876093081882,-0.021206342239835276,0.006476632415118824,0.7697746354396818,0.7756665193695684,-0.03778170570039774,-0.030416850788039462,0.02052,-0.058301705700397735,-0.05093685078803946,-0.007364854912358227,-0.007364854912358227,-0.3589110581071261,,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.05,6777,1241,33,0.005533421868083223,0.011080069119865091,0.49940319037924885,-0.016183513606852357,0.027250357343018804,0.6445329791943337,0.6408440312822783,-0.03320053120849942,-0.03873395307658256,0.031599999999999996,-0.0648005312084994,-0.07033395307658255,0.005533421868083223,0.005533421868083223,0.17510828696465897,5.710751999999999,60,ALL,primary,B,A_baseline,False,False
0.5,0.05,6777,1241,33,0.005533421868083223,0.011080069119865091,0.49940319037924885,-0.016183513606852357,0.027250357343018804,0.6445329791943337,0.6408440312822783,-0.03320053120849942,-0.03873395307658256,0.027600000000000003,-0.06080053120849942,-0.06633395307658256,0.005533421868083223,0.005533421868083223,0.2004862995682327,4.987872,60,ALL,primary,B,B_low_slip,False,False
0.5,0.05,6777,1241,33,0.005533421868083223,0.011080069119865091,0.49940319037924885,-0.016183513606852357,0.027250357343018804,0.6445329791943337,0.6408440312822783,-0.03320053120849942,-0.03873395307658256,0.0436,-0.07680053120849942,-0.08233395307658256,0.005533421868083223,0.005533421868083223,0.12691334559823905,7.879392,60,ALL,primary,B,C_high_slip,False,False
0.5,0.05,6777,1241,33,0.005533421868083223,0.011080069119865091,0.49940319037924885,-0.016183513606852357,0.027250357343018804,0.6445329791943337,0.6408440312822783,-0.03320053120849942,-0.03873395307658256,0.02052,-0.053720531208499414,-0.05925395307658256,0.005533421868083223,0.005533421868083223,0.269659935091775,3.7083744,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.05,6765,1241,45,0.006467110125646711,0.01438219469289709,0.449660866351685,-0.021721991472431583,0.03465621172372501,0.565410199556541,0.5617147080561715,-0.010532150776053184,-0.016999260901699786,0.031599999999999996,-0.04213215077605318,-0.04859926090169978,0.006467110125646711,0.006467110125646711,0.20465538372299721,4.886262857142857,60,ALL,primary,B,A_baseline,False,False
0.75,0.05,6765,1241,45,0.006467110125646711,0.01438219469289709,0.449660866351685,-0.021721991472431583,0.03465621172372501,0.565410199556541,0.5617147080561715,-0.010532150776053184,-0.016999260901699786,0.027600000000000003,-0.038132150776053184,-0.044599260901699786,0.006467110125646711,0.006467110125646711,0.23431558426256197,4.267748571428572,60,ALL,primary,B,B_low_slip,False,False
0.75,0.05,6765,1241,45,0.006467110125646711,0.01438219469289709,0.449660866351685,-0.021721991472431583,0.03465621172372501,0.565410199556541,0.5617147080561715,-0.010532150776053184,-0.016999260901699786,0.0436,-0.054132150776053184,-0.060599260901699786,0.006467110125646711,0.006467110125646711,0.1483282138909796,6.741805714285714,60,ALL,primary,B,C_high_slip,False,False
0.75,0.05,6765,1241,45,0.006467110125646711,0.01438219469289709,0.449660866351685,-0.021721991472431583,0.03465621172372501,0.565410199556541,0.5617147080561715,-0.010532150776053184,-0.016999260901699786,0.02052,-0.031052150776053184,-0.03751926090169978,0.006467110125646711,0.006467110125646711,0.31516131216601906,3.1729782857142856,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.05,6761,1241,49,-0.004880934772962579,0.017827418962390276,-0.2737880779747014,-0.03982267593924752,0.030060806393322363,0.49844697529951193,0.5008874426859932,-0.003106049400976141,0.0017748853719863344,0.031599999999999996,-0.03470604940097614,-0.02982511462801366,-0.004880934772962579,-0.004880934772962579,-0.1544599611697019,,60,ALL,primary,B,A_baseline,False,False
1.0,0.05,6761,1241,49,-0.004880934772962579,0.017827418962390276,-0.2737880779747014,-0.03982267593924752,0.030060806393322363,0.49844697529951193,0.5008874426859932,-0.003106049400976141,0.0017748853719863344,0.027600000000000003,-0.030706049400976144,-0.02582511462801367,-0.004880934772962579,-0.004880934772962579,-0.17684546278849922,,60,ALL,primary,B,B_low_slip,False,False
1.0,0.05,6761,1241,49,-0.004880934772962579,0.017827418962390276,-0.2737880779747014,-0.03982267593924752,0.030060806393322363,0.49844697529951193,0.5008874426859932,-0.003106049400976141,0.0017748853719863344,0.0436,-0.04670604940097614,-0.041825114628013665,-0.004880934772962579,-0.004880934772962579,-0.1119480452514353,,60,ALL,primary,B,C_high_slip,False,False
1.0,0.05,6761,1241,49,-0.004880934772962579,0.017827418962390276,-0.2737880779747014,-0.03982267593924752,0.030060806393322363,0.49844697529951193,0.5008874426859932,-0.003106049400976141,0.0017748853719863344,0.02052,-0.02362604940097614,-0.018745114628013666,-0.004880934772962579,-0.004880934772962579,-0.23786231837049607,,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.075,6762,1238,48,0.0013864241348713398,0.0072353959613755455,0.19161689868425144,-0.01279495194942473,0.015567800219167408,0.777136941733215,0.776027802425318,-0.028578822833481232,-0.029965246968352455,0.021066666666666668,-0.049645489500147896,-0.05103191363501912,0.0013864241348713398,0.0013864241348713398,0.06581127222490536,15.194965333333334,60,ALL,diagnostic,B,A_baseline,False,False
0.25,0.075,6762,1238,48,0.0013864241348713398,0.0072353959613755455,0.19161689868425144,-0.01279495194942473,0.015567800219167408,0.777136941733215,0.776027802425318,-0.028578822833481232,-0.029965246968352455,0.018400000000000003,-0.04697882283348123,-0.048365246968352454,0.0013864241348713398,0.0013864241348713398,0.07534913776474672,13.271552000000002,60,ALL,diagnostic,B,B_low_slip,False,False
0.25,0.075,6762,1238,48,0.0013864241348713398,0.0072353959613755455,0.19161689868425144,-0.01279495194942473,0.015567800219167408,0.777136941733215,0.776027802425318,-0.028578822833481232,-0.029965246968352455,0.029066666666666668,-0.0576454895001479,-0.059031913635019126,0.0013864241348713398,0.0013864241348713398,0.04769807803456444,20.965205333333333,60,ALL,diagnostic,B,C_high_slip,False,False
0.25,0.075,6762,1238,48,0.0013864241348713398,0.0072353959613755455,0.19161689868425144,-0.01279495194942473,0.015567800219167408,0.777136941733215,0.776027802425318,-0.028578822833481232,-0.029965246968352455,0.013680000000000001,-0.04225882283348123,-0.04364524696835245,0.0013864241348713398,0.0013864241348713398,0.10134679348474705,9.867110400000001,60,ALL,diagnostic,B,D_fee_sens,False,False
0.5,0.075,6728,1233,82,0.0066884661117717,0.010816385965141253,0.6183642238107167,-0.014511650379905157,0.027888582603448554,0.6624554102259215,0.6579964328180737,-0.006316884661117794,-0.013005350772889335,0.021066666666666668,-0.027383551327784462,-0.034072017439556,0.0066884661117717,0.0066884661117717,0.31749047998916297,3.149700740740741,60,ALL,diagnostic,B,A_baseline,False,False
0.5,0.075,6728,1233,82,0.0066884661117717,0.010816385965141253,0.6183642238107167,-0.014511650379905157,0.027888582603448554,0.6624554102259215,0.6579964328180737,-0.006316884661117794,-0.013005350772889335,0.018400000000000003,-0.024716884661117797,-0.031405350772889334,0.0066884661117717,0.0066884661117717,0.3635035930310706,2.751004444444445,60,ALL,diagnostic,B,B_low_slip,False,False
0.5,0.075,6728,1233,82,0.0066884661117717,0.010816385965141253,0.6183642238107167,-0.014511650379905157,0.027888582603448554,0.6624554102259215,0.6579964328180737,-0.006316884661117794,-0.013005350772889335,0.029066666666666668,-0.035383551327784465,-0.042072017439556006,0.0066884661117717,0.0066884661117717,0.23010777907471444,4.34578962962963,60,ALL,diagnostic,B,C_high_slip,False,False
0.5,0.075,6728,1233,82,0.0066884661117717,0.010816385965141253,0.6183642238107167,-0.014511650379905157,0.027888582603448554,0.6624554102259215,0.6579964328180737,-0.006316884661117794,-0.013005350772889335,0.013680000000000001,-0.019996884661117795,-0.026685350772889336,0.0066884661117717,0.0066884661117717,0.4889229613868201,2.0453120000000005,60,ALL,diagnostic,B,D_fee_sens,False,False
0.75,0.075,6696,1231,114,-0.004442951015531661,0.01418446161900779,-0.31322662324933886,-0.03224449578878692,0.023358593757723603,0.5682497013142175,0.5707885304659498,-0.0055630227001194354,-0.0011200716845878311,0.021066666666666668,-0.026629689366786103,-0.0221867383512545,-0.004442951015531661,-0.004442951015531661,-0.2108995735220725,,60,ALL,diagnostic,B,A_baseline,False,False
0.75,0.075,6696,1231,114,-0.004442951015531661,0.01418446161900779,-0.31322662324933886,-0.03224449578878692,0.023358593757723603,0.5682497013142175,0.5707885304659498,-0.0055630227001194354,-0.0011200716845878311,0.018400000000000003,-0.02396302270011944,-0.019520071684587834,-0.004442951015531661,-0.004442951015531661,-0.2414647291049815,,60,ALL,diagnostic,B,B_low_slip,False,False
0.75,0.075,6696,1231,114,-0.004442951015531661,0.01418446161900779,-0.31322662324933886,-0.03224449578878692,0.023358593757723603,0.5682497013142175,0.5707885304659498,-0.0055630227001194354,-0.0011200716845878311,0.029066666666666668,-0.03462968936678611,-0.0301867383512545,-0.004442951015531661,-0.004442951015531661,-0.15285381934168557,,60,ALL,diagnostic,B,C_high_slip,False,False
0.75,0.075,6696,1231,114,-0.004442951015531661,0.01418446161900779,-0.31322662324933886,-0.03224449578878692,0.023358593757723603,0.5682497013142175,0.5707885304659498,-0.0055630227001194354,-0.0011200716845878311,0.013680000000000001,-0.019243022700119437,-0.014800071684587832,-0.004442951015531661,-0.004442951015531661,-0.32477712101839623,,60,ALL,diagnostic,B,D_fee_sens,False,False
1.0,0.075,6695,1231,115,0.006870799103808813,0.017076857268262066,0.40234564216791996,-0.02659984114198484,0.040341439349602465,0.5039581777445855,0.5005227781926811,0.007916355489171023,0.0010455563853621896,0.021066666666666668,-0.013150311177495645,-0.020021110281304478,0.006870799103808813,0.006870799103808813,0.3261455270795322,3.0661159420289854,60,ALL,diagnostic,B,A_baseline,False,False
1.0,0.075,6695,1231,115,0.006870799103808813,0.017076857268262066,0.40234564216791996,-0.02659984114198484,0.040341439349602465,0.5039581777445855,0.5005227781926811,0.007916355489171023,0.0010455563853621896,0.018400000000000003,-0.01048364451082898,-0.017354443614637814,0.006870799103808813,0.006870799103808813,0.373412994772218,2.6780000000000004,60,ALL,diagnostic,B,B_low_slip,False,False
1.0,0.075,6695,1231,115,0.006870799103808813,0.017076857268262066,0.40234564216791996,-0.02659984114198484,0.040341439349602465,0.5039581777445855,0.5005227781926811,0.007916355489171023,0.0010455563853621896,0.029066666666666668,-0.021150311177495645,-0.028021110281304478,0.006870799103808813,0.006870799103808813,0.2363807031126885,4.230463768115942,60,ALL,diagnostic,B,C_high_slip,False,False
1.0,0.075,6695,1231,115,0.006870799103808813,0.017076857268262066,0.40234564216791996,-0.02659984114198484,0.040341439349602465,0.5039581777445855,0.5005227781926811,0.007916355489171023,0.0010455563853621896,0.013680000000000001,-0.005763644510828978,-0.012634443614637812,0.006870799103808813,0.006870799103808813,0.5022513964772524,1.9910347826086958,60,ALL,diagnostic,B,D_fee_sens,False,False
0.25,0.1,6728,1236,82,0.0013005350772889418,0.007305495191707569,0.1780214815232748,-0.013018235498457893,0.015619305653035778,0.7791319857312723,0.7780915576694412,-0.026085017835909663,-0.027385552913198552,0.015799999999999998,-0.04188501783590966,-0.04318555291319855,0.0013005350772889418,0.0013005350772889418,0.08231234666385709,12.148845714285713,60,ALL,diagnostic,B,A_baseline,False,False
0.25,0.1,6728,1236,82,0.0013005350772889418,0.007305495191707569,0.1780214815232748,-0.013018235498457893,0.015619305653035778,0.7791319857312723,0.7780915576694412,-0.026085017835909663,-0.027385552913198552,0.013800000000000002,-0.03988501783590966,-0.04118555291319855,0.0013005350772889418,0.0013005350772889418,0.09424167226731461,10.611017142857143,60,ALL,diagnostic,B,B_low_slip,False,False
0.25,0.1,6728,1236,82,0.0013005350772889418,0.007305495191707569,0.1780214815232748,-0.013018235498457893,0.015619305653035778,0.7791319857312723,0.7780915576694412,-0.026085017835909663,-0.027385552913198552,0.0218,-0.04788501783590966,-0.04918555291319855,0.0013005350772889418,0.0013005350772889418,0.05965757235270375,16.76233142857143,60,ALL,diagnostic,B,C_high_slip,False,False
0.25,0.1,6728,1236,82,0.0013005350772889418,0.007305495191707569,0.1780214815232748,-0.013018235498457893,0.015619305653035778,0.7791319857312723,0.7780915576694412,-0.026085017835909663,-0.027385552913198552,0.01026,-0.03634501783590966,-0.03764555291319855,0.0013005350772889418,0.0013005350772889418,0.12675780480399043,7.889060571428572,60,ALL,diagnostic,B,D_fee_sens,False,False
0.5,0.1,6626,1214,184,-0.006678237247207968,0.0108829257643157,-0.6136435543009409,-0.028008771745266735,0.014652297250850802,0.6580138846966496,0.6624660428614548,-0.012979172955025708,-0.006300935707817756,0.015799999999999998,-0.028779172955025707,-0.022100935707817754,-0.006678237247207968,-0.006678237247207968,-0.42267324349417523,,60,ALL,diagnostic,B,A_baseline,False,False
0.5,0.1,6626,1214,184,-0.006678237247207968,0.0108829257643157,-0.6136435543009409,-0.028008771745266735,0.014652297250850802,0.6580138846966496,0.6624660428614548,-0.012979172955025708,-0.006300935707817756,0.013800000000000002,-0.026779172955025708,-0.020100935707817756,-0.006678237247207968,-0.006678237247207968,-0.4839302353049251,,60,ALL,diagnostic,B,B_low_slip,False,False
0.5,0.1,6626,1214,184,-0.006678237247207968,0.0108829257643157,-0.6136435543009409,-0.028008771745266735,0.014652297250850802,0.6580138846966496,0.6624660428614548,-0.012979172955025708,-0.006300935707817756,0.0218,-0.03477917295502571,-0.028100935707817756,-0.006678237247207968,-0.006678237247207968,-0.30634115812880586,,60,ALL,diagnostic,B,C_high_slip,False,False
0.5,0.1,6626,1214,184,-0.006678237247207968,0.0108829257643157,-0.6136435543009409,-0.028008771745266735,0.014652297250850802,0.6580138846966496,0.6624660428614548,-0.012979172955025708,-0.006300935707817756,0.01026,-0.023239172955025707,-0.016560935707817755,-0.006678237247207968,-0.006678237247207968,-0.6509003164920046,,60,ALL,diagnostic,B,D_fee_sens,False,False
0.75,0.1,6610,1208,200,-0.0023827534039334345,0.013961594147966279,-0.17066485235717294,-0.02974747793394734,0.024981971126080475,0.5650529500756429,0.5664145234493192,-0.011157337367624809,-0.008774583963691462,0.015799999999999998,-0.026957337367624807,-0.02457458396369146,-0.0023827534039334345,-0.0023827534039334345,-0.15080717746414143,,60,ALL,diagnostic,B,A_baseline,False,False
0.75,0.1,6610,1208,200,-0.0023827534039334345,0.013961594147966279,-0.17066485235717294,-0.02974747793394734,0.024981971126080475,0.5650529500756429,0.5664145234493192,-0.011157337367624809,-0.008774583963691462,0.013800000000000002,-0.02495733736762481,-0.022574583963691462,-0.0023827534039334345,-0.0023827534039334345,-0.17266329014010393,,60,ALL,diagnostic,B,B_low_slip,False,False
0.75,0.1,6610,1208,200,-0.0023827534039334345,0.013961594147966279,-0.17066485235717294,-0.02974747793394734,0.024981971126080475,0.5650529500756429,0.5664145234493192,-0.011157337367624809,-0.008774583963691462,0.0218,-0.03295733736762481,-0.030574583963691462,-0.0023827534039334345,-0.0023827534039334345,-0.10930061485933186,,60,ALL,diagnostic,B,C_high_slip,False,False
0.75,0.1,6610,1208,200,-0.0023827534039334345,0.013961594147966279,-0.17066485235717294,-0.02974747793394734,0.024981971126080475,0.5650529500756429,0.5664145234493192,-0.011157337367624809,-0.008774583963691462,0.01026,-0.021417337367624807,-0.01903458396369146,-0.0023827534039334345,-0.0023827534039334345,-0.23223717387265444,,60,ALL,diagnostic,B,D_fee_sens,False,False
1.0,0.1,6610,1208,200,-0.009531013615733736,0.017169403439452918,-0.5551161779932775,-0.043183044357061454,0.024121017125593985,0.4962178517397882,0.5009833585476551,-0.0075642965204235635,0.0019667170953101554,0.015799999999999998,-0.02336429652042356,-0.013833282904689843,-0.009531013615733736,-0.009531013615733736,-0.6032287098565656,,60,ALL,diagnostic,B,A_baseline,False,False
